year,quarter,dev_exp,department,supplier,value,original_value,file_name
2024,q1,expansion,Brand South Africa,"1. BrandFusion (Pty) Ltd. 2. The Brand
Leadership Group (Pty) Ltd. 3. Ebony and
Ivory Advertising, Marketing Promotions",4232825900,"R 42 328 259,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Broadband Infraco,Dehari eiendomme,94657416,"R 946 574,16",2024-2025_q1_expansion.csv
2024,q1,expansion,Brand South Africa,Atlantis Corporate Travel,754654536,"R 7 546 545,36",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),"Jarrabilla Investments (Pty) Limited (a
subsidiary of Dipula Income Fund)",1980703382,"R 19 807 033,82",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),Altimax,5040000,"R 50 400,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Financial Intelligence Centre (FIC),MJL Technologic consulting (Pty) Ltd,1785410,"R 17 854,10",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Employment and Labour (DEL),South African State Theatre,61682790,"R 616 827,90",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Mafoko Security Patrols (Pty) Ltd,2487381,"R 24 873,81",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Phuthadichaba Trading Enterprise cc,155692428,"R 1 556 924,28",2024-2025_q1_expansion.csv
2024,q1,expansion,National Treasury,Karabo Parking Management (Pty) Ltd,180000000,"R 1 800 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Phuthadichaba Trading Enterprise,98605204400,"R 986 052 044,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Sasria SOC Ltd,Surtech Solutions RSA (Pty) Ltd,473672973,"R 4 736 729,73",2024-2025_q1_expansion.csv
2024,q1,expansion,Financial Sector Conduct Authority (FSCA),Regnology.viso Limited,13861850000,"R 138 618 500,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),Itam Learning Review Limited,50795730,"R 507 957,30",2024-2025_q1_expansion.csv
2024,q1,expansion,State Information Technology Agency (SITA),Brilliant Telecommunications (Pty) Ltd,17825000,"R 178 250,00",2024-2025_q1_expansion.csv
2024,q1,expansion,State Information Technology Agency (SITA),Vodacom Proprietary) Limited,28882000,"R 288 820,00",2024-2025_q1_expansion.csv
2024,q1,expansion,State Information Technology Agency (SITA),TTM Trading and Projects (Pty) Ltd,323552500,"R 3 235 525,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),ENS Forensic (Pty) Ltd,271768427,"R 2 717 684,27",2024-2025_q1_expansion.csv
2024,q1,expansion,State Information Technology Agency (SITA),Sankofa Insurance Brokers (Pty) Ltd,1140699059,"R 11 406 990,59",2024-2025_q1_expansion.csv
2024,q1,expansion,State Information Technology Agency (SITA),Infrasol (Pty) Ltd,797812500,"R 7 978 125,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Public Service Commission (PSC),"The Department of Agriculture, Land Reform
and rural development",515100,"R 5 151,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Eastern Guard Security cc,24378045,"R 243 780,45",2024-2025_q1_expansion.csv
2024,q1,expansion,National Treasury,Crucial Communications CC,24660255,"R 246 602,55",2024-2025_q1_expansion.csv
2024,q1,expansion,"Commission for Conciliation, Mediation and Arbitration
(CCMA)",Akhensiwe T/a The Brave Security & Towing,12179649,"R 121 796,49",2024-2025_q1_expansion.csv
2024,q1,expansion,"Commission for Conciliation, Mediation and Arbitration
(CCMA)",Papa Mike Protection Services,103500,"R 1 035,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Commission for Conciliation, Mediation and Arbitration
(CCMA)",No Turning Back Trading Enterprise,7624500,"R 76 245,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Commission for Conciliation, Mediation and Arbitration
(CCMA)",Bidvest Steiner,1181581,"R 11 815,81",2024-2025_q1_expansion.csv
2024,q1,expansion,"Land and Agricultural Development Bank of South Africa
(Land Bank)",Brolink,234000000,"R 2 340 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),Birchwood,5000000,"R 50 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Gija Security Services and Projects,26452905,"R 264 529,05",2024-2025_q1_expansion.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Gija Security Services and Projects,34806458,"R 348 064,58",2024-2025_q1_expansion.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Gija Security Services and Projects,12530323,"R 125 303,23",2024-2025_q1_expansion.csv
2024,q1,expansion,Statistics South Africa (Stats SA),"Rise Security Services, Pty (Ltd)",36359795,"R 363 597,95",2024-2025_q1_expansion.csv
2024,q1,expansion,Statistics South Africa (Stats SA),"Rise Security Services, Pty (Ltd)",33541711,"R 335 417,11",2024-2025_q1_expansion.csv
2024,q1,expansion,Statistics South Africa (Stats SA),KMT Security and Events Management,29808000,"R 298 080,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Statistics South Africa (Stats SA),KMT Security and Events Management,7452000,"R 74 520,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Meyiwa Protection and Construction,35999602,"R 359 996,02",2024-2025_q1_expansion.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Nomandla Security 247 cc,50255000,"R 502 550,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Banking Sector Education and Training Authority
(BANKSETA)SETA",Breitech Pty Ltd,49668700,"R496 687,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Construction Education and Training Authority
(CETA)SETA",Phulo Consulting Services (Pty) Ltd,69000000,"R690 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Juhumani Solutions (Pty) Ltd,314124078,"R3 141 240,78",2024-2025_q1_expansion.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Skynet South Africa,5691752,"R56 917,52",2024-2025_q1_expansion.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Delta Properties/Zeder Trading,95408336,"R954 083,36",2024-2025_q1_expansion.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),City Properties Administration,215760659,"R2 157 606,59",2024-2025_q1_expansion.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",Dhlamnisib,8149800,"R81 498,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",Sacred Petrolium,48265300,"R482 653,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Orizoe Services,23995117,"R239 951,17",2024-2025_q1_expansion.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),HM Security and Armed Response,20872500,"R208 725,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Marshal Nights Security,34515170,"R345 151,70",2024-2025_q1_expansion.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),TOP Enterprise and Projects,66000000,"R660 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Private Security Industry Regulatory Authority (PSIRA),Fidelity ADT and Technical,739770,"R7 397,70",2024-2025_q1_expansion.csv
2024,q1,expansion,Civilian Secretariat for Police Service (CSPS),Hamba Nathi Travel,300000000,"R3 000 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Human Sciences Research Council (HSRC),World Wide Information Services (WWIS),300000000,"R3 000 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,National Research Foundation (NRF),ABX Advanced Biochemical Compounds,1468141,"R14 681,41",2024-2025_q1_expansion.csv
2024,q1,expansion,National Research Foundation (NRF),Topliss Refrigeration,20251887,"R202 518,87",2024-2025_q1_expansion.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Travel With Flair,1117489300,"R11 174 893,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Landile Security,6060500,"R60 605,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Prime Time,48185000,"R481 850,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Redefine Properties,395871719,"R3 958 717,19",2024-2025_q1_expansion.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Centre for Occupational Wellness,19360000,"R193 600,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Gobobo Forensic and Investigation,33954624,"R339 546,24",2024-2025_q1_expansion.csv
2024,q1,expansion,Technology Innovation Agency (TIA),Envirosev Waste,7893600,"R78 936,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Technology Innovation Agency (TIA),"Guy Baruch Stern trading as African Web
Science",16125000,"R161 250,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Banking Sector Education and Training Authority
(BANKSETA)SETA",Ndou Attorneys,11026000,"R110 260,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",Dhlamnisib,8149800,"R81 498,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",Sacred Petrolium,48265300,"R482 653,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",Gomolemo Trading,1147130,"R11 471,30",2024-2025_q1_expansion.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",M & R Badiri Consultants,8004000,"R80 040,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Health and Welfare Sector Education and Training
Authority (HWSETA)SETA",At Vogue Communications,5000200,"R50 002,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Services Sector Education and Training Authority
(SSETA)SETA",Dataproof Communication (Pty) Ltd,195000000,"R1 950 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Services Sector Education and Training Authority
(SSETA)SETA",Struggles Descartes (Pty) Ltd,170357784,"R1 703 577,84",2024-2025_q1_expansion.csv
2024,q1,expansion,"Local Government Sector Education and Training
Authority (LGSETA)SETA",Remotenet,208969534,"R2 089 695,34",2024-2025_q1_expansion.csv
2024,q1,expansion,Quality Council for Trades and Occupations (QCTO),InfoVerge Solution,21729260,"R217 292,60",2024-2025_q1_expansion.csv
2024,q1,expansion,"Insurance Sector Education and Training Authority
(Inseta)SETA",Pace Online,24840000,"R248 400,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Tourism (DT),dlangamandla Security Protection and Project,26313100,"R263 131,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Department of Environment, Forestry and Fisheries
(DEFF)",Geodyn Solution Pty Ltd,214400000,"R2 144 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Public Works and Infrastructure (DPWI),Bigen,13098464,"R130 984,64",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Public Works and Infrastructure (DPWI),P E Mahapa,443824417,"R4 438 244,17",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Public Works and Infrastructure (DPWI),P E Mahapa,91831544,"R918 315,44",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Public Works and Infrastructure (DPWI),P E Mahapa,21355258,"R213 552,58",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Science and Innovation (DSI),Diesel Innovations,1401988,"R14 019,88",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Science and Innovation (DSI),Barone Budge and Dominick (Pty) Ltd (BBD),250850000,"R2 508 500,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Human Sciences Research Council (HSRC),Pickford’s,4511565,"R45 115,65",2024-2025_q1_expansion.csv
2024,q1,expansion,Human Sciences Research Council (HSRC),Connect Space Musgrave,32476000,"R324 760,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"South African Broadcasting Corporation SOC Limited
(SABC)",SAP,379112626,"R3 791 126,26",2024-2025_q1_expansion.csv
2024,q1,expansion,"South African Broadcasting Corporation SOC Limited
(SABC)",SAP,264630373,"R2 646 303,73",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Weather Service,Leonardo Germany,2235805,"R22 358,05",2024-2025_q1_expansion.csv
2024,q1,expansion,William Humphreys Art Gallery,BVI Consulting Engineers,58154100,"R581 541,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Fibre Processing and Manufacturing Sector Education
and Training Authority (FP&M SETA)SETA",HCI - The Palms Woodstock,84842952,"R848 429,52",2024-2025_q1_expansion.csv
2024,q1,expansion,"Fibre Processing and Manufacturing Sector Education
and Training Authority (FP&M SETA)SETA",ADAPT IT,227231318,"R2 272 313,18",2024-2025_q1_expansion.csv
2024,q1,expansion,"Insurance Sector Education and Training Authority
(Inseta)SETA",Khumo Leruo (Pty) Ltd,7565000,"R75 650,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Higher Education and Training (DHET),ploy Media,104248940,"R1 042 489,40",2024-2025_q1_expansion.csv
2024,q1,expansion,"Energy and Water Sector Education and Training
Authority (EWSETA)SETA",Equilab Solutions,38250000,"R382 500,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Energy and Water Sector Education and Training
Authority (EWSETA)SETA",NASHUA,19348987,"R193 489,87",2024-2025_q1_expansion.csv
2024,q1,expansion,"Manufacturing, Engineering and Related Services Sector
Education and Training Authority (merSETA)SETA",Debruyn Commercial Property Brokers,26822631,"R268 226,31",2024-2025_q1_expansion.csv
2024,q1,expansion,National Research Foundation (NRF),Immploy Recruitment Agency cc,8583025,"R85 830,25",2024-2025_q1_expansion.csv
2024,q1,expansion,"Services Sector Education and Training Authority
(SSETA)SETA",MKF Trading & Projects (Pty) Ltd,281583135,"R2 815 831,35",2024-2025_q1_expansion.csv
2024,q1,expansion,Civilian Secretariat for Police Service (CSPS),Hamba Nathi Travels,300000000,"R3 000 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Department of Sports, Arts and Culture (DSAC)",MT Makhubela Incorporated Attorneys,49720480,"R497 204,80",2024-2025_q1_expansion.csv
2024,q1,expansion,National Heritage Council South Africa (NHC),Hamba Umhlaba Travel,180814,"R1 808,14",2024-2025_q1_expansion.csv
2024,q1,expansion,National Heritage Council South Africa (NHC),Raytoo (Pty) Ltd,1480900,"R14 809,00",2024-2025_q1_expansion.csv
2024,q1,expansion,National Heritage Council South Africa (NHC),Cowan Harper Madikizela Attorneys,9504636,"R95 046,36",2024-2025_q1_expansion.csv
2024,q1,expansion,"Insurance Sector Education and Training Authority
(Inseta)SETA",QI Solutions,23346760,"R233 467,60",2024-2025_q1_expansion.csv
2024,q1,expansion,Council for Scientific and Industrial Research (CSIR),FibreCo (Pty) Ltd,36771024,"R367 710,24",2024-2025_q1_expansion.csv
2024,q1,expansion,National Research Foundation (NRF),Immploy Recruitment Agency cc,8583025,"R85 830,25",2024-2025_q1_expansion.csv
2024,q1,expansion,"South African Broadcasting Corporation SOC Limited
(SABC)",Gijima Holdings (Pty) Ltd,37580622,"R375 806,22",2024-2025_q1_expansion.csv
2024,q1,expansion,"South African Broadcasting Corporation SOC Limited
(SABC)",Hahn Collections (Pty) Ltd,8812612354,"R88 126 123,54",2024-2025_q1_expansion.csv
2024,q1,expansion,"South African Broadcasting Corporation SOC Limited
(SABC)",Joren Communications,12000000,"R120 000,00",2024-2025_q1_expansion.csv
2022,q2,expansion,"African Exploration Mining and Finance Corporation
SOC Ltd (AEMFC)",Kemase Construction (Pty) Ltd,273930000,"R2 739 300,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"African Exploration Mining and Finance Corporation
SOC Ltd (AEMFC)",Echo One Intelligence,25793455700,"R257 934 557,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"African Exploration Mining and Finance Corporation
SOC Ltd (AEMFC)",Molfas Logistics (Pty) Ltd,799290000,"R7 992 900,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"African Exploration Mining and Finance Corporation
SOC Ltd (AEMFC)",Rangl Logistics (Pty) Ltd,655200000,"R6 552 000,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"African Exploration Mining and Finance Corporation
SOC Ltd (AEMFC)",Molfas Logistics (Pty) Ltd,751230000,"R7 512 300,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,Airports Company South Africa (ACSA),Oracle South Africa Pty Ltd,12188394600,"R121 883 946,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Acctech Systems,000,"R0,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Hasier Business Systems Pty,000,"R0,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Lucidview Pty Ltd,000,"R0,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Shenoos Trading Pty Ltd,000,"R0,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Shoprider,000,"R0,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Repair and Metrology Services,000,"R0,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Business connection Pty,000,"R0,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Multinet Systems Pty Ltd,000,"R0,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Sata Glade 80 Enterprise,000,"R0,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Denel SOC,000,"R0,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,Brand SA,GrowthPoint Properties,58720118100,"R587 201 181,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Commission for Conciliation, Mediation & Arbitration",Rebosis Property Fund,166249236800,"R1 662 492 368,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Commission for Conciliation, Mediation & Arbitration",Realnet,1800044400,"R18 000 444,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Commission for Conciliation, Mediation & Arbitration",City Property representing Olitzki Properties (OPH),9564255600,"R95 642 556,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Commission for Conciliation, Mediation & Arbitration",Delta Property Fund,24389054200,"R243 890 542,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Commission for Conciliation, Mediation & Arbitration",Realty 1 PG Rentals TZ,2262782600,"R22 627 826,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,"Commission for Conciliation, Mediation & Arbitration",Viking Pony Properties 80,61500000,"R615 000,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,Competition Commission,ICAS Southern Africa,549412500,"R5 494 125,00",Expansions - Quater 2 2022 23.csv
2022,q2,expansion,Council for Scientific and Industrial Research (CSIR),Qsource CC,1346745700,"R13 467 457,00",Expansions - Quater 2 2022 23.csv
